closeDay1,offerPrice,egc,highTech,age,exchange,year,industryFF12,nUnderwriters,sharesOfferedPerc,investmentReceived,amountOnProspectus,commonEquity,sp2weeksBefore,blueSky,managementFee,bookValue,totalAssets,totalRevenue,netIncome,roa,leverage,vc,pe,prominence,nVCs,nExecutives,priorFinancing,ipoSize,reputationLeadMax,reputationAvg,nPatents
13,16,0,1,21,NYSE,2012,"Business Equipment -- Computers, Software, and Electronic Equipment",6,14.71,232515.5,128,-2.961,1308.04,10000,1792000,-22.5691382,323.466,355.966,45.817,0.141643944,0.300591098,0,1,1,7,1,232515.5,128000000,9.001,5.417333333,0
7,7,0,1,5,NASDQ,1997,"Business Equipment -- Computers, Software, and Electronic Equipment",2,34.45,70982.05,18.9,-0.042,812.1,10000,243000,86.0785325,154.725,73.667,-1.0535,-0.005948719,0.070790097,0,0,0,6,11,62036,79925000,8.001,8.5005,0
14.5,14,0,0,16,NYSE,1997,Finance,38,38.14,70982.05,196,0.168,759.64,10000,2520000,1045.997974,2051.481,173.911,37.547,0.018302387,0.435382048,0,0,0,6,11,62036,79925000,9.001,6.486131579,0
9,10,0,1,2,NASDQ,1999,"Business Equipment -- Computers, Software, and Electronic Equipment",31,15.92,70982.05,90,0.062,1407.65,10000,1260000,-45.1856613,301.286,89.556,-103.321,-0.342933293,0.990454253,0,0,0,6,11,62036,79925000,8.75,5.914516129,0
27,22,1,0,40,NYSE,2013,Finance,6,86.15,70982.05,220,-2.728,1704.76,15000,1050000,241.9641168,352.823,158.862,1.506,0.004268429,0.647361425,1,0,0,1,2,62036,220000000,9.001,4.0005,0
20,14,1,1,12,NYSE,2018,"Business Equipment -- Computers, Software, and Electronic Equipment",6,10.46,242525,154,0.062,2605,10000,1050000,-220.8594544,155.366,167.926,-47.155,-0.303509133,0.105293307,1,0,1,15,5,242525,154000000,9.001,7.501,0
13.75,11,0,1,15,NASDQ,1999,"Business Equipment -- Computers, Software, and Electronic Equipment",19,11.52,107715.1,33,-0.364,1341.03,5000,378000,-16.5476388,43.974,67.551,10.272,0.233592577,0,1,0,1,9,15,107715.1,27720000,9.001,6.581736842,0
20.49,18.5,1,1,12,NASDQ,2014,Other,5,13.24,587149.9,150,0.062,1950.82,30000,1050000,86.0785325,154.725,73.667,-1.0535,-0.005948719,0.070790097,0,1,1,10,5,587149.9,149999998,9.001,4.6006,0
13.26,13,0,1,8,NASDQ,2010,Chemicals and Allied Products,4,17.66,128902.1,78,-1.856,1182.45,15000,1050000,107.3603925,141.3,107.104,-8.541,-0.06044586,0,1,0,0,11,15,128902.1,78000000,0,3.7505,12
15,13.5,0,0,0,NASDQ,1996,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing",2,25.72,5900,37.1,0.062,700.64,15000,522500,31.066425,32.203,0.194,-2.255,-0.070024532,0,1,0,0,2,11,5900,37125000,7.001,6.5005,1
16.625,10,0,1,5,NASDQ,1999,"Business Equipment -- Computers, Software, and Electronic Equipment",18,24.42,23240,32.5,0.922,1335.53,25000,455000,-11.6489312,12.687,6.599,-6.895,-0.543469693,0,1,0,0,6,11,23240,32500000,8.001,6.074666667,0
21.19,20,1,1,18,NASDQ,2017,"Business Equipment -- Computers, Software, and Electronic Equipment",5,49.78,22000,80,-0.601,2560.4,15000,1050000,76.7102471,104.494,162.955,5.971,0.057142037,0.000880433,1,0,0,1,5,22000,80000000,9.001,4.2006,1
12,12,0,1,5,NASDQ,2003,"Healthcare, Medical Equipment, and Drugs",9,22.49,126400,72,-1.409,1046.76,10000,1020000,112.772448,127.007,0,-37.573,-0.295834088,0.062217043,1,0,0,11,18,126400,72000000,9.001,6.334222222,1
21.1875,18,0,0,6,NYSE,1999,Other,12,44.62,70982.05,100.8,0.345,1372.71,7500,1456000,112.047655,198.251,643.26,9.482,0.047828258,0.004882699,0,0,0,6,11,62036,79925000,9.001,7.0005,0
16.44,16,0,1,10,NASDQ,2010,"Business Equipment -- Computers, Software, and Electronic Equipment",4,24.94,362300.4,200,-2.104,1169.77,25000,1050000,279.867225,305.747,1.674,-140.166,-0.458437859,0.009933049,1,0,1,19,6,321652.4,200000000,9.001,6.25075,0
27.99,17,1,1,8,NASDQ,2014,"Healthcare, Medical Equipment, and Drugs",4,26.94,55127.2,102,-0.301,1981.57,10000,1050000,86.0785325,154.725,73.667,-1.0535,-0.005948719,0.070790097,1,0,0,5,12,55127.2,102000000,8.001,7.251,0
10,9,0,1,6,NASDQ,1997,"Business Equipment -- Computers, Software, and Electronic Equipment",3,18.52,5325,36,-0.231,938.79,10000,520000,26.6452078,32.593,19.368,-4.382,-0.134446047,0.001135213,1,0,1,2,12,5325,36000000,8.75,7.833333333,0
9.5,10,0,0,3,NASDQ,1996,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",2,66.98,70982.05,29,-0.257,727.65,15000,406000,25.317039,32.234,73.667,-1.0535,-0.005948719,0.074424521,0,0,0,6,11,62036,79925000,5.001,4.501,0
18,18,0,0,42,NYSE,2005,Other,7,34.5,200000.1,207,-0.068,1215.66,5000,2898000,379.967951,1299.536,318.515,9.672,0.007442656,0.671491209,0,1,0,2,18,200000.1,207000000,9.001,6.429428571,0
10,10,0,0,94,NASDQ,1998,Finance,15,31.6,70982.05,13.6,0.064,1171.25,10000,163636,31.3311564,330.516,27.474,3.049,0.009224969,0.057848939,0,0,0,6,11,62036,79925000,6.625,5.8894,0
21.98,19.5,0,1,6,NYSE,2006,Finance,7,32.82,233245,366.6,0.062,1285.04,10000,1050000,575.2840887,842.645,1308.956,80.836,0.095931264,0,0,1,0,3,7,233245,366600000,9.001,7.000857143,0
24.125,18,0,0,21,NASDQ,1997,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",25,36.73,135508,72,-0.09,973.84,60000,1000000,-5.28003,62.292,101.77,2.796,0.044885379,0.674950234,1,0,1,7,8,135508,72000000,8.75,5.90044,0
34.2,27,0,0,106,NYSE,2012,Finance,14,29.38,70982.05,1080,-6.213,1433.32,10000,10260000,1515.995153,7445,4672,-543,-0.072934856,0.621490934,0,1,0,1,5,62036,1080000000,9.001,0.642928571,0
27.22,22,0,1,38,NASDQ,2009,"Business Equipment -- Computers, Software, and Electronic Equipment",7,75.39,70982.05,1875.5,-5.504,1071.66,10000,15345000,-34.9484814,996.953,1027.104,126.614,0.127000972,0.595984966,0,0,0,6,11,62036,79925000,9.001,4.572,0
21.03,19,0,0,104,NASDQ,2005,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing",4,67.82,25000,161.5,-0.49,1171.71,10000,2295000,92.198436,225.282,927.187,45.693,0.202825792,0.000994309,0,1,0,3,12,25000,161500000,8.001,5.25075,0
5,5,0,1,7,NASDQ,2007,"Business Equipment -- Computers, Software, and Electronic Equipment",5,41.22,70982.05,15,0.062,1522.97,20000,1050000,22.8748752,25.759,11.151,-1.897,-0.073644163,0.008618347,0,0,0,6,11,62036,79925000,3.001,2.0008,0
29.82,18,0,0,17,NASDQ,2007,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",5,15.07,200018,153.7,-0.177,1562.47,7500,1050000,-161.7419892,338.597,755.113,22.543,0.066577672,0.163997318,1,0,1,17,20,200018,153713664,7.001,5.8008,0
8.34,5.5,1,1,16,NASDQ,2013,"Healthcare, Medical Equipment, and Drugs",3,40.63,153898.1,70,-14.015,1791.53,35000,980210,73.533746,87.315,10.172,-60.259,-0.690133425,0.000114528,1,0,0,11,5,153898.1,70015000,6.001,2.000333333,61
11,11,0,1,14,NASDQ,1998,"Business Equipment -- Computers, Software, and Electronic Equipment",14,30.28,26849.9,33,0.289,1090.82,5000,465000,86.0785325,154.725,73.667,-1.0535,-0.005948719,0.070790097,1,0,1,9,18,26849.9,33000000,0,6.947214286,0
12.03,12,0,0,19,NASDQ,2005,Finance,8,45,70982.05,48,0.193,1241.48,10000,672000,82.2271347,275.036,90.474,3.85,0.013998168,0.018273971,0,1,0,2,2,0,48000000,6.001,4.62575,0
20.9,17,0,1,18,NASDQ,2007,"Healthcare, Medical Equipment, and Drugs",5,22.56,88100.7,202.6,-0.123,1511.04,5000,1050000,150.0639096,235.511,256.286,42.255,0.179418371,0.131802761,1,0,1,14,14,88100.7,202582642,9.001,6.2008,123
23,23,0,0,2,NYSE,2003,Finance,8,14.86,1200000,220.8,0.641,817.37,10000,3072000,1644.813667,3458.964,1250.675,263.437,0.076160665,0.029786086,0,1,1,11,11,1200000,220800000,9.001,6.00075,0
12.03,12,0,0,20,NYSE,2009,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",11,18.96,9500,300,0.062,1110.63,10000,3450000,1141.505664,4251.3,1729.6,23.2,0.005457154,0.534636464,0,1,1,5,21,9500,300000000,9.001,4.637,0
17,17,0,1,2,NASDQ,1998,Telephone and Television Transmission,21,19.66,114999.9,59.5,0.062,1086.54,10000,840000,86.0785325,154.725,73.667,-1.0535,-0.005948719,0.070790097,0,0,0,6,11,62036,79925000,8.75,6.76852381,0
16.1875,12,0,1,4,NASDQ,2000,"Healthcare, Medical Equipment, and Drugs",12,27.88,17980.1,42,0.79,1446.23,10000,595000,47.1939912,49.661,6.193,-8.209,-0.165300739,0,1,0,0,5,12,17980.1,42000000,9.001,6.334333333,4
16.7,15.5,0,1,10,NASDQ,2004,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",5,45.79,27320,49.6,0.062,1134.48,10000,672000,-17.727978,20.482,51.939,9.492,0.463431306,0.243530905,1,0,0,5,12,27320,49600000,6.001,3.0006,0
18.0625,18,0,1,3,NASDQ,1999,Telephone and Television Transmission,16,24.92,126000,283.5,0.062,1283.42,10000,2772000,452.4162344,475.054,1.87,-57.488,-0.121013611,0.016267624,1,0,1,6,14,126000,226800000,9,6.9613125,0
11.5625,11,0,1,28,NASDQ,2000,"Healthcare, Medical Equipment, and Drugs",16,22.56,45202,68.8,-1.776,1449.62,5000,937500,109.521819,181.262,100.317,0.052,0.000286878,0.245456853,0,1,1,9,9,45202,68750000,7.001,6.438375,0
11.5625,12,0,0,31,NYSE,1997,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",28,42.54,70982.05,58.2,0.237,876.99,15000,680000,84.364875,291.45,536.001,3.702,0.012702007,0.627205353,0,0,0,6,11,62036,79925000,9.001,6.129892857,0
13.5625,12,0,0,4,NASDQ,1997,Other,21,25.72,70982.05,24,0.062,972.28,15000,360000,24.5541864,28.554,7.879,0.42,0.014708972,0.035441619,0,0,0,6,11,62036,79925000,5.625,6.661238095,0
22.75,19,0,1,7,NASDQ,1999,Telephone and Television Transmission,45,25.72,70982.05,3230,0.062,1293.63,10000,23120000,3011.073,18966.507,1428.244,-66.229,-0.003491892,0.471170311,0,1,1,7,31,5081687,2745500000,9,6.336622222,0
14.4375,13,0,1,5,NASDQ,1998,"Business Equipment -- Computers, Software, and Electronic Equipment",18,18.49,48850.1,39,-4.246,1072.12,5000,502550,28.1036808,42.146,31.696,-23.228,-0.55113178,0.000925355,1,0,1,13,16,48850.1,34385000,8.001,5.945166667,0
10,10,0,1,2,NASDQ,2000,Other,13,37.49,31887.1,60,-0.333,1406.95,10000,714000,171.4247732,204.181,66.661,-94.82,-0.464391888,0.021642562,1,0,1,5,21,31887.1,51000000,9.001,7.385615385,0
10.75,10,0,1,24,NYSE,2005,"Business Equipment -- Computers, Software, and Electronic Equipment",5,23.67,106384.9,154,-1.361,1142.62,10000,1955800,26.5375258,329.371,485.367,33.239,0.100916596,0.555015469,0,1,1,25,30,106384.9,154000000,8.001,6.8008,51
8,8,1,1,11,NASDQ,2014,"Healthcare, Medical Equipment, and Drugs",4,40.2,95307.1,45,-6.933,1958.12,10000,1050000,41.1541032,50.213,0,-10.833,-0.215740944,0.13940613,1,0,0,8,10,95307.1,45000000,7.001,4.75075,7
16.5,14,0,0,76,NYSE,1997,"Business Equipment -- Computers, Software, and Electronic Equipment",35,23.69,60836,93.8,-0.331,938.03,20000,1031800,86.0785325,154.725,73.667,-1.0535,-0.005948719,0.070790097,0,1,1,1,14,60836,72226000,9.001,6.8172,90
19,19.5,1,0,8,NYSE,2017,Finance,6,23.13,70982.05,195,0.272,2433.79,10000,2145000,828.6203925,2499.13,117.837,53.305,0.021329423,0.657397574,0,0,0,6,11,62036,79925000,9.001,4.167166667,0
6.375,5,0,0,11,NASDQ,1999,Other,2,48.76,70982.05,8.5,0.062,1283.42,5000,170500,14.951118,27.26,45.725,1.718,0.063022744,0.080887748,0,0,0,6,11,62036,79925000,7,6.0005,0
11.09,10,0,1,2,NASDQ,2012,"Healthcare, Medical Equipment, and Drugs",5,27.18,125902,55,-0.222,1295.5,5000,1050000,90.4650336,92.923,0,-31.984,-0.34419896,0,1,0,1,11,18,125902,55000000,8.501,6.301,0
12.0625,12,0,1,6,NASDQ,1999,"Business Equipment -- Computers, Software, and Electronic Equipment",11,18.56,32258,47.4,0.781,1360.97,10000,515100,54.4517163,61.98,5.777,-16.416,-0.264859632,0.027573411,1,0,1,10,13,32258,36360000,9.001,7.387,0
19.99,20.5,0,1,16,NYSE,2014,"Healthcare, Medical Equipment, and Drugs",12,34.36,70982.05,871.3,-1.135,1981.57,10000,8712500,-371.2019452,3090.2,1827.7,16.2,0.005242379,0.877160054,0,1,0,3,24,650000,871250000,9.001,4.66725,0
15.1875,15,0,0,64,NASDQ,1998,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",21,55.85,70982.05,66,0.062,1175.28,15000,924000,86.0785325,154.725,73.667,-1.0535,-0.005948719,0.070790097,0,0,0,6,11,62036,79925000,5.001,7.429190476,0
18.7,14,0,1,7,NYSE,2010,"Business Equipment -- Computers, Software, and Electronic Equipment",5,21.19,33000,90.2,0.062,1140.45,20000,1050000,104.895777,118.918,68.701,10.114,0.085050203,0.000975462,1,0,0,3,8,33000,90217400,9.001,7.601,2
13,13,0,0,38,NASDQ,2010,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",4,32.46,3000,65,-1.499,1141.2,10000,1050000,58.142244,96.996,243.364,9.811,0.101148501,0,1,0,0,4,5,3000,65000000,7.001,6.751,0
24.95,15,0,1,6,NASDQ,2007,"Business Equipment -- Computers, Software, and Electronic Equipment",4,14.27,41095,110.9,-0.866,1493,6000,1050000,207.8624814,261.364,123.622,-3.66,-0.014003459,0,1,0,1,5,15,41095,110850000,9.001,8.751,3
43.99,36,0,0,11,NYSE,2010,Finance,5,67.36,79922.7,164.1,0.534,1060.27,10000,1050000,165.1310115,285.758,363.888,42.232,0.147789388,0,1,0,1,9,11,79922.7,164089800,9.001,6.6008,0
69.125,21,0,1,2,NASDQ,1999,Telephone and Television Transmission,20,45.95,370524.9,194.2,0.169,1262.14,5000,2383640,116.286835,685.424,11.089,-218.88,-0.319335185,0.738433437,1,0,1,10,8,370524.9,178773000,9.001,6.30475,0
23.75,19,1,0,38,NASDQ,2015,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",11,21.59,19325,147.3,-6.964,2112.93,15000,2061500,167.1249708,560.765,488.202,26.526,0.047303238,0.408796911,0,1,0,6,11,62036,79925000,9.001,5.364363636,0
18.5,15,1,0,5,NYSE,2014,"Healthcare, Medical Equipment, and Drugs",3,23.34,70982.05,75,0.153,2001.57,10000,1050000,97.4739896,145.952,132.968,7.548,0.051715633,0.196235749,0,0,0,6,11,62036,79925000,7.001,4.667333333,0
31.37,21,1,1,6,NASDQ,2014,"Healthcare, Medical Equipment, and Drugs",4,24.83,143798,126,-3.414,1877.03,10000,1050000,86.0785325,154.725,73.667,-1.0535,-0.005948719,0.070790097,0,0,0,6,11,62036,79925000,9.001,7.626,0
12.25,12,0,0,2,AMEX,1996,Other,3,59.66,6605,48,0.218,683,25000,680000,41.0506965,46.824,32.327,-2.379,-0.050807278,0.015910644,1,0,0,2,24,6605,48000000,8.625,7.209,0
11.125,11,0,1,29,NASDQ,1999,"Business Equipment -- Computers, Software, and Electronic Equipment",12,37.99,70982.05,40.7,0.062,1304.76,10000,592000,86.0785325,154.725,73.667,-1.0535,-0.005948719,0.070790097,0,0,0,6,11,62036,79925000,2.001,3.945166667,1
15.9,16,0,0,2,NASDQ,2003,Finance,9,60.83,70982.05,198,0.198,858.54,10000,2376576,455.369562,1900.124,762.284,58.236,0.030648526,0.102888022,0,0,0,6,11,62036,79925000,9.001,5.000666667,0
16.75,17,0,0,30,NYSE,2010,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",7,18.03,70982.05,272,-0.561,1191.36,10000,3560000,141.4475664,869.554,1721.066,75.307,0.086604167,0.479283633,0,1,0,2,15,0,272000000,9.001,7.000857143,1
5,5.25,0,1,9,NASDQ,2008,Other,2,7.61,40000,5.8,-0.487,1336.64,15000,1050000,86.0785325,154.725,73.667,-1.0535,-0.005948719,0.070790097,1,0,1,10,13,40000,5775000,2.001,2.001,1
18,15,0,0,3,NASDQ,2000,Telephone and Television Transmission,12,12.67,56032.1,91.6,-0.672,1451.34,10000,1114995,128.598553,137.348,37.381,-14.433,-0.105083438,0.000735358,1,0,1,9,12,56032.1,79642500,9.001,6.167583333,0
10.0625,12,0,1,5,NASDQ,2000,"Business Equipment -- Computers, Software, and Electronic Equipment",7,34.89,70982.05,36,0.717,1409.28,10000,510000,26.7983942,34.189,23.907,-31.037,-0.907806604,0.049138612,0,0,0,6,11,62036,79925000,6.001,7.001,0
10.89,15,1,1,13,NASDQ,2015,"Healthcare, Medical Equipment, and Drugs",4,22.99,70982.05,117.2,-31.269,2107.4,10000,1050000,-78.2071899,91.532,0.519,-27.498,-0.300419525,0,0,0,0,6,11,62036,79925000,7.501,5.12575,0
40.125,16,0,1,5,NASDQ,1999,"Business Equipment -- Computers, Software, and Electronic Equipment",5,12.82,134936.9,64,0.897,1281.41,5000,690000,86.0785325,154.725,73.667,-1.0535,-0.005948719,0.070790097,1,0,1,16,11,134936.9,48000000,9.001,8.2008,0
19.64,20,0,0,8,NYSE,2011,Finance,10,54.72,70982.05,110,0.062,1265.42,10000,1050000,206.284078,1394.206,21.641,18.971,0.013607028,0.824949111,0,0,0,6,11,62036,79925000,8.501,3.8506,0
20.75,19.5,0,0,148,NYSE,2014,Chemicals and Allied Products,14,21.36,70982.05,975,0.062,1985.05,10000,10481000,1044.69378,6252.8,4391.5,27.4,0.004382037,0.591159161,0,1,0,6,11,62036,79925000,9.001,4.643428571,0
10.3,11,0,0,7,NYSE,2014,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",11,34.33,70982.05,121,0.032,1978.34,10000,1452000,-128.5012142,1976.9,3622.2,-25.7,-0.013000152,0.636906267,0,1,0,1,5,62036,121000000,9.001,4.046,0
26.875,18,0,0,5,NASDQ,1996,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",5,10.09,70982.05,194.2,0.301,655.86,27000,1898726,86.0785325,154.725,73.667,-1.0535,-0.005948719,0.070790097,0,0,0,6,11,62036,79925000,8.75,8.4504,0
4.28,5,1,1,15,NASDQ,2014,"Business Equipment -- Computers, Software, and Electronic Equipment",3,37.15,70982.05,20.4,-0.451,1963.71,15000,1050000,14.3213152,23.107,18.303,-4.509,-0.195135673,0.100835245,0,0,0,6,11,62036,79925000,3.001,2.000666667,0
7.625,8,0,1,2,NASDQ,1999,Other,17,13.06,16200,23.6,0.491,1362.84,15000,306000,135.5283216,152.541,20.674,-17.816,-0.116794829,0.009263083,1,0,1,4,4,16200,20400000,9.001,7.125647059,0
7.67,8,1,1,10,NASDQ,2013,"Business Equipment -- Computers, Software, and Electronic Equipment",2,41.55,70982.05,21,0.418,1530.94,10000,1050000,20.4992096,22.02,4.035,-1.436,-0.065213442,0,0,0,0,6,11,62036,79925000,3.001,1.5005,0
13.625,9.5,0,1,10,NASDQ,1996,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing",3,27.03,23278,31.7,-1.397,655.61,15000,450900,98.820514,129.467,64.995,6.51,0.050283084,0.017124055,1,0,0,7,4,23274,31730000,8.875,7.875,0
55.9375,20,0,1,8,NASDQ,2000,"Business Equipment -- Computers, Software, and Electronic Equipment",4,25.72,70982.05,76,0.262,1348.05,10000,1064000,94.3446455,116.35,45.911,0.249,0.002140095,0.000550064,1,0,0,7,5,5000,79925000,9.001,6.25075,0
7.25,8,0,1,3,NASDQ,2005,"Healthcare, Medical Equipment, and Drugs",4,8.31,42878,19.2,-8.76,1176.84,15000,1050000,-93.283861,36.681,25.195,-44.736,-1.219595976,0.929691121,1,0,0,3,5,42878,19200000,5.001,4.501,0
19.97,17,0,0,7,NYSE,2007,Finance,8,50.56,70982.05,454.8,0.088,1431.9,25000,1050000,379.4509692,3191.228,429.923,120.283,0.03769176,0,0,0,0,6,11,62036,79925000,9.001,4.625625,0
18.25,12,0,0,6,NASDQ,1999,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",23,30.6,38124.8,36.9,-0.393,1326.89,5000,522892,61.708885,75.945,71.528,1.424,0.018750411,0.022884983,1,0,0,9,17,38124.8,36910056,7.001,6.500434783,0
9.25,8,0,1,7,NASDQ,1997,"Business Equipment -- Computers, Software, and Electronic Equipment",2,39.98,7170,24,0.429,772.5,5000,330000,20.1028836,26.334,32.146,2.707,0.102794866,0.01203767,1,0,0,6,9,7170,24000000,8,8.0005,0
14.125,13,0,1,1,NASDQ,2000,"Business Equipment -- Computers, Software, and Electronic Equipment",19,23.67,70982.05,50.7,0.77,1492.25,5000,741000,55.20829,57.521,8.351,-0.481,-0.008362163,0.00575442,0,0,0,6,11,62036,79925000,7.001,7.053684211,0
33.52,27,0,0,54,NYSE,2013,Other,13,28.04,2300000,702,0.062,1559.98,10000,8424000,654.13348,2582.273,1460.25,50.478,0.019547894,0.635576874,0,1,1,1,2,2300000,702000000,9.001,1.769461538,0
145.1875,26,0,1,1,NASDQ,1999,Other,13,9.84,116753,234,0.921,1283.42,15000,3240000,281.4467073,300.815,3.986,-57.559,-0.191343517,0.013257318,1,0,0,10,14,116753,234000000,9.001,6.596846154,0
19.4,15,1,1,10,NASDQ,2012,"Healthcare, Medical Equipment, and Drugs",6,30.33,166900,75,-1.667,1433.32,5000,1050000,65.9113287,112.179,2.446,-43.643,-0.389047861,0,1,0,1,9,17,166900,75000000,6.001,2.667166667,8
15.2,16,0,0,30,NYSE,2012,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing",12,26.12,70000.2,470.6,-1.211,1461.05,10000,5276470,-477.998248,5106,4766,2,0.000391696,0.875636506,0,1,0,9,3,70000.2,470588224,9.001,3.250416667,0
15.9,15,0,0,0,NYSE,2004,Finance,11,86.03,70982.05,405,0.009,1096.84,5000,5670000,421.8184242,581.723,32.547,5.783,0.009941158,0.175746876,0,0,0,6,11,62036,79925000,7.001,5.819090909,0
36,32,0,1,25,NYSE,2000,Telephone and Television Transmission,32,11.96,70982.05,1915.4,0.062,1492.92,10000,16842379,2161.48229,4088.3,2539.7,303.3,0.074187315,0.162928357,0,0,0,6,11,62036,79925000,9.001,6.59459375,5
10,10,0,0,8,NYSE,2002,Finance,7,20.17,852413,90,-2.478,785.28,10000,1246644,182.797568,579.506,328.196,-2.815,-0.004857586,0.236123526,0,1,1,15,3,852413,90000000,9.001,5.572142857,1
11.1,10.5,0,0,10,NYSE,2009,Other,6,25.87,14073,141.8,0.102,797.87,10000,1842750,86.0785325,154.725,73.667,-1.0535,-0.005948719,0.070790097,1,0,1,4,29,14073,141750000,0,3.2505,0
15.5625,7.5,0,1,3,AMEX,1999,"Business Equipment -- Computers, Software, and Electronic Equipment",5,54.59,70982.05,18,-6.423,1272.07,20000,520800,5.3019458,6.91,1.488,-10.206,-1.47698987,0.035021708,0,0,0,6,11,62036,79925000,4.001,3.401,0
14,14,0,0,96,NYSE,1997,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",25,19.34,138905,131.3,-1.385,773.64,20000,1350000,-266.2443108,327.931,359.407,22.969,0.070042174,1.496577024,1,0,1,1,15,138905,105000000,8.875,7.31048,0
13,12,0,1,5,NASDQ,2007,"Healthcare, Medical Equipment, and Drugs",4,26.01,255934,84,0.531,1438.87,20000,1050000,64.8833218,91.32,0.088,-57.767,-0.632577749,0.173094612,1,0,1,11,15,255934,84000000,9.001,3.5005,0
5.375,4,0,1,23,AMEX,1998,"Business Equipment -- Computers, Software, and Electronic Equipment",9,25.72,70982.05,7.6,0.062,1068.47,65000,171000,4.173006,11.775,9.089,-1.977,-0.167898089,0.176050955,0,0,0,6,11,62036,79925000,3.001,3.972666667,0
29.5,24,0,1,20,NASDQ,2000,"Business Equipment -- Computers, Software, and Electronic Equipment",13,14.05,92403,223.2,0.798,1348.05,15000,2686000,249.4566256,331.755,288.154,-23.226,-0.070009495,0.008364606,0,1,1,1,35,92403,189600000,9.001,7.308692308,0
18.25,22,0,0,3,NYSE,2011,"Oil, Gas, and Coal Extraction and Products",7,30.3,70982.05,220,0.875,1195.19,10000,1050000,215.1402,217.356,14.516,1.968,0.00905427,0,0,0,0,6,11,62036,79925000,4.001,3.357714286,0
20.01,17,1,0,5,NASDQ,2017,"Oil, Gas, and Coal Extraction and Products",8,25.72,70982.05,161.5,0.062,2328.95,10000,1050000,356.8458206,463.913,201.634,2.102,0.004531022,0.058278169,0,1,0,1,5,62036,161500000,9.001,4.625625,5
24.875,23,0,0,123,NYSE,1998,"Oil, Gas, and Coal Extraction and Products",42,30.49,70982.05,4403.5,0.062,970.68,10000,31015941,4437.980137,16075,16995,450,0.027993779,0.294930016,0,0,0,6,11,62036,79925000,9.001,6.719880952,802
